chr10	62834109	62875448	41339
chr10	62875448	62998744	123296
chr10	62998744	63061614	62870
chr10	63061614	63112651	51037
chr10	63112651	63373396	260745
chr10	63373396	63632270	258874
chr10	63632270	63738077	105807
chr10	63738077	63839902	101825
chr10	63839902	63918120	78218
chr10	63918120	63976814	58694
chr10	63976814	64034584	57770
chr10	64034584	64184777	150193
chr10	64184777	64530936	346159
chr10	64530936	64554222	23286
chr10	64554222	64603551	49329
chr10	64603551	64641843	38292
chr10	64641843	64722774	80931
chr10	64722774	64750138	27364
chr10	64750138	65143413	393275
chr10	65143413	65213877	70464
chr10	65213877	65324119	110242
chr10	65324119	65353312	29193
chr10	65353312	65425878	72566
chr10	65425878	65556265	130387
chr10	65556265	65699440	143175
chr10	65699440	65790181	90741
chr10	65790181	65949828	159647
chr10	65949828	66006713	56885
chr10	66006713	66025218	18505
chr10	66025218	66112016	86798
